repeat,shortlist,pair_rho,redundancy_rho,ROC-AUC,AP,NDCG10,Precision10,Recall10,NDCG20,Precision20,Recall20,NDCG30,Precision30,Recall30,NDCG40,Precision40,Recall40,NDCG50,Precision50,Recall50,tie_count
2,8,0.6,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,8,0.6,0.95,0.7329292496608839,0.7113142967208527,0.7764513320001377,0.8151260504201681,0.1592775041050903,0.7841649496847977,0.8037974683544303,0.312807881773399,0.7534517516786996,0.7584269662921348,0.4433497536945813,0.7216176898994604,0.7172995780590717,0.5582922824302134,0.6992020467775123,0.6903153153153152,0.6710454296661192,697
2,8,0.7,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,8,0.7,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,8,0.7,0.95,0.7329292496608839,0.7113142967208527,0.7764513320001377,0.8151260504201681,0.1592775041050903,0.7841649496847977,0.8037974683544303,0.312807881773399,0.7534517516786996,0.7584269662921348,0.4433497536945813,0.7216176898994604,0.7172995780590717,0.5582922824302134,0.6992020467775123,0.6903153153153152,0.6710454296661192,697
2,8,0.8,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,8,0.8,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,8,0.8,0.95,0.7329292496608839,0.7113142967208527,0.7764513320001377,0.8151260504201681,0.1592775041050903,0.7841649496847977,0.8037974683544303,0.312807881773399,0.7534517516786996,0.7584269662921348,0.4433497536945813,0.7216176898994604,0.7172995780590717,0.5582922824302134,0.6992020467775123,0.6903153153153152,0.6710454296661192,697
2,8,0.9,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,8,0.9,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,8,0.9,0.95,0.7329292496608839,0.7113142967208527,0.7764513320001377,0.8151260504201681,0.1592775041050903,0.7841649496847977,0.8037974683544303,0.312807881773399,0.7534517516786996,0.7584269662921348,0.4433497536945813,0.7216176898994604,0.7172995780590717,0.5582922824302134,0.6992020467775123,0.6903153153153152,0.6710454296661192,697
2,10,0.6,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,10,0.6,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,10,0.6,0.95,0.7353965874205755,0.7170267042810079,0.801933677695001,0.8319327731092437,0.1625615763546798,0.7818160586445267,0.7911392405063291,0.3078817733990148,0.7557320970923841,0.7546816479400748,0.4411603721948549,0.7358560236612887,0.729957805907173,0.5681444991789819,0.7065327984464393,0.6948198198198198,0.675424192665572,699
2,10,0.7,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,10,0.7,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,10,0.7,0.95,0.7353965874205755,0.7170267042810079,0.801933677695001,0.8319327731092437,0.1625615763546798,0.7818160586445267,0.7911392405063291,0.3078817733990148,0.7557320970923841,0.7546816479400748,0.4411603721948549,0.7358560236612887,0.729957805907173,0.5681444991789819,0.7065327984464393,0.6948198198198198,0.675424192665572,699
2,10,0.8,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,10,0.8,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,10,0.8,0.95,0.7353965874205755,0.7170267042810079,0.801933677695001,0.8319327731092437,0.1625615763546798,0.7818160586445267,0.7911392405063291,0.3078817733990148,0.7557320970923841,0.7546816479400748,0.4411603721948549,0.7358560236612887,0.729957805907173,0.5681444991789819,0.7065327984464393,0.6948198198198198,0.675424192665572,699
2,10,0.9,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,10,0.9,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,10,0.9,0.95,0.7353965874205755,0.7170267042810079,0.801933677695001,0.8319327731092437,0.1625615763546798,0.7818160586445267,0.7911392405063291,0.3078817733990148,0.7557320970923841,0.7546816479400748,0.4411603721948549,0.7358560236612887,0.729957805907173,0.5681444991789819,0.7065327984464393,0.6948198198198198,0.675424192665572,699
2,12,0.6,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,12,0.6,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,12,0.6,0.95,0.7353965874205755,0.7170267042810079,0.801933677695001,0.8319327731092437,0.1625615763546798,0.7818160586445267,0.7911392405063291,0.3078817733990148,0.7557320970923841,0.7546816479400748,0.4411603721948549,0.7358560236612887,0.729957805907173,0.5681444991789819,0.7065327984464393,0.6948198198198198,0.675424192665572,699
2,12,0.7,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,12,0.7,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,12,0.7,0.95,0.7353965874205755,0.7170267042810079,0.801933677695001,0.8319327731092437,0.1625615763546798,0.7818160586445267,0.7911392405063291,0.3078817733990148,0.7557320970923841,0.7546816479400748,0.4411603721948549,0.7358560236612887,0.729957805907173,0.5681444991789819,0.7065327984464393,0.6948198198198198,0.675424192665572,699
2,12,0.8,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,12,0.8,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
